board_state,macroboard,current_player,valid_moves,chosen_move,game_result,agent_level,move_number,final_result
"1,1,-1,0,0,0,-1,0,0,0,0,-1,1,0,0,0,0,-1,-1,1,1,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0","0,0,0,0,0,0,0,0,0",-1,"27,29,30,31,33,34,35",34,0,MCTS,17,0
"1,1,-1,0,0,0,-1,0,0,0,0,-1,1,0,0,0,0,-1,-1,1,1,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0","0,0,0,0,0,0,0,0,0",1,"63,64,65,66,67,68,69,70,71",67,0,Hard,18,0
"1,1,-1,0,0,0,-1,0,0,0,0,-1,1,0,0,0,0,-1,-1,1,1,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0","0,0,0,0,0,0,0,0,0",-1,"36,37,38,39,40,41,42,43,44",40,0,MCTS,19,0
"1,1,-1,0,0,0,-1,0,0,0,0,-1,1,0,0,0,0,-1,-1,1,1,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0","0,0,0,0,0,0,0,0,0",1,"36,37,38,39,41,42,43,44",41,0,Hard,20,0
"1,1,-1,0,0,0,-1,0,0,0,0,-1,1,0,0,0,0,-1,-1,1,1,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0","0,0,0,0,0,0,0,0,0",-1,"45,46,47,49,50,51,52,53",47,0,MCTS,21,0
"1,1,-1,0,0,0,-1,0,0,0,0,-1,1,0,0,0,0,-1,-1,1,1,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0","0,0,0,0,0,0,0,0,0",1,"21,22,23,24,25",22,0,Hard,22,0
"1,1,-1,0,0,0,-1,0,0,0,0,-1,1,0,0,0,0,-1,-1,1,1,0,1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,-1,1,0,0,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0","0,0,0,0,0,0,0,0,0",-1,"36,37,38,39,42,43,44",43,0,MCTS,23,0
"1,1,-1,0,0,0,-1,0,0,0,0,-1,1,0,0,0,0,-1,-1,1,1,0,1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,-1,1,0,-1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0","0,0,0,0,0,0,0,0,0",1,"63,64,65,66,68,69,70,71",65,0,Hard,24,0
"1,1,-1,0,0,0,-1,0,0,0,0,-1,1,0,0,0,0,-1,-1,1,1,0,1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,-1,1,0,-1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0","0,0,0,0,0,0,0,0,0",-1,"21,23,24,25",25,0,MCTS,25,0
"1,1,-1,0,0,0,-1,0,0,0,0,-1,1,0,0,0,0,-1,-1,1,1,0,1,0,0,-1,-1,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,-1,1,0,-1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0","0,0,0,0,0,0,0,0,0",1,"63,64,66,68,69,70,71",69,0,Hard,26,0
"1,1,-1,0,0,0,-1,0,0,0,0,-1,1,0,0,0,0,-1,-1,1,1,0,1,0,0,-1,-1,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,-1,1,0,-1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0","0,0,0,0,0,0,0,1,0",-1,"55,56,57,58,59,60,61,62",58,0,MCTS,27,0
"1,1,-1,0,0,0,-1,0,0,0,0,-1,1,0,0,0,0,-1,-1,1,1,0,1,0,0,-1,-1,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,-1,1,0,-1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0","0,0,0,0,0,0,0,1,0",1,"36,37,38,39,42,44",42,0,Hard,28,0
"1,1,-1,0,0,0,-1,0,0,0,0,-1,1,0,0,0,0,-1,-1,1,1,0,1,0,0,-1,-1,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,-1,1,1,-1,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0","0,0,0,0,0,0,0,1,0",-1,"55,56,57,59,60,61,62",56,0,MCTS,29,0
"1,1,-1,0,0,0,-1,0,0,0,0,-1,1,0,0,0,0,-1,-1,1,1,0,1,0,0,-1,-1,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,-1,1,1,-1,0,0,0,-1,1,0,0,0,0,0,1,0,-1,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0","0,0,0,0,0,0,0,1,0",1,"21,23,24",23,0,Hard,30,0
"1,1,-1,0,0,0,-1,0,0,0,0,-1,1,0,0,0,0,-1,-1,1,1,0,1,1,0,-1,-1,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,-1,1,1,-1,0,0,0,-1,1,0,0,0,0,0,1,0,-1,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0","0,0,0,0,0,0,0,1,0",-1,"45,46,49,50,51,52,53",53,0,MCTS,31,0
"1,1,-1,0,0,0,-1,0,0,0,0,-1,1,0,0,0,0,-1,-1,1,1,0,1,1,0,-1,-1,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,-1,1,1,-1,0,0,0,-1,1,0,0,0,0,-1,1,0,-1,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0","0,0,0,0,0,0,0,1,0",1,"72,73,76,77,78,79,80",77,0,Hard,32,0
"1,1,-1,0,0,0,-1,0,0,0,0,-1,1,0,0,0,0,-1,-1,1,1,0,1,1,0,-1,-1,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,-1,1,1,-1,0,0,0,-1,1,0,0,0,0,-1,1,0,-1,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0","0,0,0,0,0,0,0,1,0",-1,"45,46,49,50,51,52",50,0,MCTS,33,0
"1,1,-1,0,0,0,-1,0,0,0,0,-1,1,0,0,0,0,-1,-1,1,1,0,1,1,0,-1,-1,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,-1,1,1,-1,0,0,0,-1,1,0,-1,0,0,-1,1,0,-1,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0","0,0,0,0,0,-1,0,1,0",1,"3,4,5,7,8,9,10,13,14,15,16,21,24,27,29,30,31,33,35,36,37,38,39,44,55,57,59,60,61,62,72,73,76,78,79,80",8,0,Hard,34,0
"1,1,-1,0,0,0,-1,0,1,0,0,-1,1,0,0,0,0,-1,-1,1,1,0,1,1,0,-1,-1,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,-1,1,1,-1,0,0,0,-1,1,0,-1,0,0,-1,1,0,-1,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0","0,0,0,0,0,-1,0,1,0",-1,"72,73,76,78,79,80",72,0,MCTS,35,0
"1,1,-1,0,0,0,-1,0,1,0,0,-1,1,0,0,0,0,-1,-1,1,1,0,1,1,0,-1,-1,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,-1,1,1,-1,0,0,0,-1,1,0,-1,0,0,-1,1,0,-1,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,-1,0,1,1,0,1,0,0,0","0,0,0,0,0,-1,0,1,0",1,"3,4,5,7",4,0,Hard,36,0
"1,1,-1,0,1,0,-1,0,1,0,0,-1,1,0,0,0,0,-1,-1,1,1,0,1,1,0,-1,-1,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,-1,1,1,-1,0,0,0,-1,1,0,-1,0,0,-1,1,0,-1,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,-1,0,1,1,0,1,0,0,0","1,0,0,0,0,-1,0,1,0",-1,"36,37,38,39,44",37,0,MCTS,37,0
"1,1,-1,0,1,0,-1,0,1,0,0,-1,1,0,0,0,0,-1,-1,1,1,0,1,1,0,-1,-1,0,-1,0,0,0,-1,0,-1,0,0,-1,0,0,-1,1,1,-1,0,0,0,-1,1,0,-1,0,0,-1,1,0,-1,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,-1,0,1,1,0,1,0,0,0","1,0,0,0,-1,-1,0,1,0",1,"9,10,13,14,15,16",10,0,Hard,38,0
"1,1,-1,0,1,0,-1,0,1,0,1,-1,1,0,0,0,0,-1,-1,1,1,0,1,1,0,-1,-1,0,-1,0,0,0,-1,0,-1,0,0,-1,0,0,-1,1,1,-1,0,0,0,-1,1,0,-1,0,0,-1,1,0,-1,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,-1,0,1,1,0,1,0,0,0","1,0,0,0,-1,-1,0,1,0",-1,"9,13,14,15,16",14,0,MCTS,39,0
"1,1,-1,0,1,0,-1,0,1,0,1,-1,1,0,-1,0,0,-1,-1,1,1,0,1,1,0,-1,-1,0,-1,0,0,0,-1,0,-1,0,0,-1,0,0,-1,1,1,-1,0,0,0,-1,1,0,-1,0,0,-1,1,0,-1,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,-1,0,1,1,0,1,0,0,0","1,-1,0,0,-1,-1,0,1,0",1,"21,24,27,29,30,31,33,35,55,57,59,60,61,62,73,76,78,79,80",24,0,Hard,40,0
"1,1,-1,0,1,0,-1,0,1,0,1,-1,1,0,-1,0,0,-1,-1,1,1,0,1,1,1,-1,-1,0,-1,0,0,0,-1,0,-1,0,0,-1,0,0,-1,1,1,-1,0,0,0,-1,1,0,-1,0,0,-1,1,0,-1,0,-1,0,0,0,0,0,0,1,0,1,0,1,0,0,-1,0,1,1,0,1,0,0,0","1,-1,1,0,-1,-1,0,1,0",-1,"55,57,59,60,61,62",60,0,MCTS,41,0
"1,1,-1,0,1,0,-1,0,1,0,1,-1,1,0,-1,0,0,-1,-1,1,1,0,1,1,1,-1,-1,0,-1,0,0,0,-1,0,-1,0,0,-1,0,0,-1,1,1,-1,0,0,0,-1,1,0,-1,0,0,-1,1,0,-1,0,-1,0,-1,0,0,0,0,1,0,1,0,1,0,0,-1,0,1,1,0,1,0,0,0","1,-1,1,0,-1,-1,-1,1,0",1,"27,29,30,31,33,35,73,76,78,79,80",31,0,Hard,42,0
"1,1,-1,0,1,0,-1,0,1,0,1,-1,1,0,-1,0,0,-1,-1,1,1,0,1,1,1,-1,-1,0,-1,0,0,1,-1,0,-1,0,0,-1,0,0,-1,1,1,-1,0,0,0,-1,1,0,-1,0,0,-1,1,0,-1,0,-1,0,-1,0,0,0,0,1,0,1,0,1,0,0,-1,0,1,1,0,1,0,0,0","1,-1,1,0,-1,-1,-1,1,0",-1,"27,29,30,33,35,73,76,78,79,80",29,0,MCTS,43,0
"1,1,-1,0,1,0,-1,0,1,0,1,-1,1,0,-1,0,0,-1,-1,1,1,0,1,1,1,-1,-1,0,-1,-1,0,1,-1,0,-1,0,0,-1,0,0,-1,1,1,-1,0,0,0,-1,1,0,-1,0,0,-1,1,0,-1,0,-1,0,-1,0,0,0,0,1,0,1,0,1,0,0,-1,0,1,1,0,1,0,0,0","1,-1,1,0,-1,-1,-1,1,0",1,"27,30,33,35,73,76,78,79,80",35,0,Hard,44,0
"1,1,-1,0,1,0,-1,0,1,0,1,-1,1,0,-1,0,0,-1,-1,1,1,0,1,1,1,-1,-1,0,-1,-1,0,1,-1,0,-1,1,0,-1,0,0,-1,1,1,-1,0,0,0,-1,1,0,-1,0,0,-1,1,0,-1,0,-1,0,-1,0,0,0,0,1,0,1,0,1,0,0,-1,0,1,1,0,1,0,0,0","1,-1,1,0,-1,-1,-1,1,0",-1,"73,76,78,79,80",73,0,MCTS,45,0
"1,1,-1,0,1,0,-1,0,1,0,1,-1,1,0,-1,0,0,-1,-1,1,1,0,1,1,1,-1,-1,0,-1,-1,0,1,-1,0,-1,1,0,-1,0,0,-1,1,1,-1,0,0,0,-1,1,0,-1,0,0,-1,1,0,-1,0,-1,0,-1,0,0,0,0,1,0,1,0,1,0,0,-1,-1,1,1,0,1,0,0,0","1,-1,1,0,-1,-1,-1,1,0",1,"27,30,33,76,78,79,80",27,0,Hard,46,0
"1,1,-1,0,1,0,-1,0,1,0,1,-1,1,0,-1,0,0,-1,-1,1,1,0,1,1,1,-1,-1,1,-1,-1,0,1,-1,0,-1,1,0,-1,0,0,-1,1,1,-1,0,0,0,-1,1,0,-1,0,0,-1,1,0,-1,0,-1,0,-1,0,0,0,0,1,0,1,0,1,0,0,-1,-1,1,1,0,1,0,0,0","1,-1,1,1,-1,-1,-1,1,0",-1,"76,78,79,80",76,0,MCTS,47,0
"1,1,-1,0,1,0,-1,0,1,0,1,-1,1,0,-1,0,0,-1,-1,1,1,0,1,1,1,-1,-1,1,-1,-1,0,1,-1,0,-1,1,0,-1,0,0,-1,1,1,-1,0,0,0,-1,1,0,-1,0,0,-1,1,0,-1,0,-1,0,-1,0,0,0,0,1,0,1,0,1,0,0,-1,-1,1,1,-1,1,0,0,0","1,-1,1,1,-1,-1,-1,1,0",1,"78,79,80",80,0,Hard,48,0
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0",1,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",0,1,Easy,0,1
"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0",-1,"1,2,3,4,5,6,7,8",7,1,Random,1,0
"1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0",1,"63,64,65,66,67,68,69,70,71",63,1,Easy,2,1
"1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0",-1,"1,2,3,4,5,6,8",1,1,Random,3,0
"1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0",1,"9,10,11,12,13,14,15,16,17",9,1,Easy,4,1
"1,-1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0",-1,"2,3,4,5,6,8",4,1,Random,5,0
"1,-1,0,0,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","-1,0,0,0,0,0,0,0,0",1,"36,37,38,39,40,41,42,43,44",36,1,Easy,6,1
"1,-1,0,0,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","-1,0,0,0,0,0,0,0,0",-1,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",61,1,Random,7,0
"1,-1,0,0,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","-1,0,0,0,0,0,0,0,0",1,"64,65,66,67,68,69,70,71",64,1,Easy,8,1
"1,-1,0,0,-1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","-1,0,0,0,0,0,0,0,0",-1,"10,11,12,13,14,15,16,17",14,1,Random,9,0
"1,-1,0,0,-1,0,0,-1,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","-1,0,0,0,0,0,0,0,0",1,"45,46,47,48,49,50,51,52,53",45,1,Easy,10,1
"1,-1,0,0,-1,0,0,-1,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","-1,0,0,0,0,0,0,0,0",-1,"10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,43,44,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,62,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80",72,1,Random,11,0
"1,-1,0,0,-1,0,0,-1,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0","-1,0,0,0,0,0,0,0,0",1,"10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,43,44,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,62,65,66,67,68,69,70,71,73,74,75,76,77,78,79,80",65,1,Easy,12,1
"1,-1,0,0,-1,0,0,-1,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0","-1,0,0,0,0,0,0,1,0",-1,"18,19,20,21,22,23,24,25,26",19,1,Random,13,0
"1,-1,0,0,-1,0,0,-1,0,1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0","-1,0,0,0,0,0,0,1,0",1,"10,11,12,13,15,16,17",10,1,Easy,14,1
"1,-1,0,0,-1,0,0,-1,0,1,1,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0","-1,0,0,0,0,0,0,1,0",-1,"11,12,13,15,16,17",16,1,Random,15,0
"1,-1,0,0,-1,0,0,-1,0,1,1,0,0,0,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0","-1,0,0,0,0,0,0,1,0",1,"11,12,13,15,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,43,44,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,62,73,74,75,76,77,78,79,80",11,1,Easy,16,1
"1,-1,0,0,-1,0,0,-1,0,1,1,1,0,0,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0","-1,1,0,0,0,0,0,1,0",-1,"18,20,21,22,23,24,25,26",24,1,Random,17,0
"1,-1,0,0,-1,0,0,-1,0,1,1,1,0,0,-1,0,-1,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0","-1,1,0,0,0,0,0,1,0",1,"54,55,56,57,58,59,60,62",54,1,Easy,18,1
"1,-1,0,0,-1,0,0,-1,0,1,1,1,0,0,-1,0,-1,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0","-1,1,0,0,0,0,0,1,0",-1,"18,20,21,22,23,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,43,44,46,47,48,49,50,51,52,53,55,56,57,58,59,60,62,73,74,75,76,77,78,79,80",78,1,Random,19,0
"1,-1,0,0,-1,0,0,-1,0,1,1,1,0,0,-1,0,-1,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0","-1,1,0,0,0,0,0,1,0",1,"55,56,57,58,59,60,62",55,1,Easy,20,1
"1,-1,0,0,-1,0,0,-1,0,1,1,1,0,0,-1,0,-1,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,0,1,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0","-1,1,0,0,0,0,0,1,0",-1,"18,20,21,22,23,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,43,44,46,47,48,49,50,51,52,53,56,57,58,59,60,62,73,74,75,76,77,79,80",47,1,Random,21,0
"1,-1,0,0,-1,0,0,-1,0,1,1,1,0,0,-1,0,-1,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,0,1,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0","-1,1,0,0,0,0,0,1,0",1,"18,20,21,22,23,25,26",18,1,Easy,22,1
"1,-1,0,0,-1,0,0,-1,0,1,1,1,0,0,-1,0,-1,0,1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,0,1,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0","-1,1,0,0,0,0,0,1,0",-1,"20,21,22,23,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,43,44,46,48,49,50,51,52,53,56,57,58,59,60,62,73,74,75,76,77,79,80",39,1,Random,23,0
"1,-1,0,0,-1,0,0,-1,0,1,1,1,0,0,-1,0,-1,0,1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,0,1,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0","-1,1,0,0,0,0,0,1,0",1,"27,28,29,30,31,32,33,34,35",27,1,Easy,24,1
"1,-1,0,0,-1,0,0,-1,0,1,1,1,0,0,-1,0,-1,0,1,-1,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,0,1,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0","-1,1,0,0,0,0,0,1,0",-1,"20,21,22,23,25,26,28,29,30,31,32,33,34,35,37,38,40,41,42,43,44,46,48,49,50,51,52,53,56,57,58,59,60,62,73,74,75,76,77,79,80",62,1,Random,25,0
